Date,Product Name,Quantity,Unit Cost
1/22/2026,100ML STRAWBERRY,122,13
1/22/2026,150ML STRAWBERRY,74,20.7
1/22/2026,250ML STRAWBERRY,74,30
1/22/2026,500ML STRAWBERRY,60,59
1/22/2026,5L STRAWBERRY,10,450
1/23/2026,100ML VANILLA,119,13
1/23/2026,250ML VANILLA,84,30
1/23/2026,500ML VANILLA,71,59
1/23/2026,100ML STRAWBERRY,105,13
1/23/2026,250ML STRAWBERRY,69,30
1/23/2026,500ML STRAWBERRY,60,59
1/23/2026,5L STRAWBERRY,9,450
1/24/2026,100ML VANILLA,115,13
1/24/2026,250ML VANILLA,108,30
1/24/2026,500ML VANILLA,68,59
1/24/2026,100ML STRAWBERRY,97,13
1/24/2026,250ML STRAWBERRY,85,30
1/24/2026,500ML STRAWBERRY,53,59
1/24/2026,5L STRAWBERRY,9,450
1/25/2026,100ML VANILLA,143,13
1/25/2026,250ML VANILLA,108,30
1/25/2026,500ML VANILLA,60,59
1/25/2026,100ML STRAWBERRY,117,13
1/25/2026,250ML STRAWBERRY,84,30
1/25/2026,500ML STRAWBERRY,57,59
1/25/2026,5L STRAWBERRY,9,450
1/26/2026,100ML VANILLA,167,13
1/26/2026,250ML VANILLA,124,30
1/26/2026,500ML VANILLA,80,59
1/26/2026,100ML STRAWBERRY,166,13
1/26/2026,250ML STRAWBERRY,109,30
1/26/2026,500ML STRAWBERRY,66,59
1/26/2026,5L STRAWBERRY,12,450
1/27/2026,100ML VANILLA,184,13
1/27/2026,250ML VANILLA,121,30
1/27/2026,500ML VANILLA,86,59
1/27/2026,100ML STRAWBERRY,167,13
1/27/2026,150ML STRAWBERRY,117,20.7
1/27/2026,250ML STRAWBERRY,117,30
1/27/2026,500ML STRAWBERRY,72,59
1/27/2026,5L STRAWBERRY,12,450
1/28/2026,100ML VANILLA,121,13
1/28/2026,250ML VANILLA,94,30
1/28/2026,500ML VANILLA,59,59
1/28/2026,100ML STRAWBERRY,110,13
1/28/2026,150ML STRAWBERRY,83,20.7
1/28/2026,250ML STRAWBERRY,83,30
1/28/2026,500ML STRAWBERRY,49,59
1/28/2026,5L STRAWBERRY,10,450
1/29/2026,100ML VANILLA,126,13
1/29/2026,250ML VANILLA,82,30
1/29/2026,500ML VANILLA,72,59
1/29/2026,100ML STRAWBERRY,110,13
1/29/2026,250ML STRAWBERRY,87,30
1/29/2026,500ML STRAWBERRY,49,59
1/29/2026,5L STRAWBERRY,9,450
1/30/2026,100ML VANILLA,149,13
1/30/2026,250ML VANILLA,102,30
1/30/2026,500ML VANILLA,60,59
1/30/2026,100ML STRAWBERRY,119,13
1/30/2026,250ML STRAWBERRY,75,30
1/30/2026,500ML STRAWBERRY,56,59
1/30/2026,5L STRAWBERRY,10,450
1/31/2026,100ML VANILLA,139,13
1/31/2026,250ML VANILLA,101,30
1/31/2026,500ML VANILLA,71,59
1/31/2026,100ML STRAWBERRY,123,13
1/31/2026,250ML STRAWBERRY,71,30
1/31/2026,500ML STRAWBERRY,49,59
1/31/2026,5L STRAWBERRY,9,450
2/1/2026,100ML VANILLA,133,13
2/1/2026,250ML VANILLA,107,30
2/1/2026,500ML VANILLA,59,59
2/1/2026,100ML STRAWBERRY,122,13
2/1/2026,250ML STRAWBERRY,83,30
2/1/2026,500ML STRAWBERRY,53,59
2/1/2026,5L STRAWBERRY,10,450
2/2/2026,100ML VANILLA,193,13
2/2/2026,250ML VANILLA,116,30
2/2/2026,500ML VANILLA,82,59
2/2/2026,100ML STRAWBERRY,157,13
2/2/2026,250ML STRAWBERRY,92,30
2/2/2026,500ML STRAWBERRY,71,59
2/2/2026,5L STRAWBERRY,12,450
2/3/2026,100ML VANILLA,174,13
2/3/2026,250ML VANILLA,138,30
2/3/2026,500ML VANILLA,95,59
2/3/2026,100ML STRAWBERRY,153,13
2/3/2026,250ML STRAWBERRY,93,30
2/3/2026,500ML STRAWBERRY,71,59
2/3/2026,5L STRAWBERRY,13,450
2/4/2026,100ML VANILLA,140,13
2/4/2026,250ML VANILLA,102,30
2/4/2026,500ML VANILLA,75,59
2/4/2026,100ML STRAWBERRY,118,13
2/4/2026,250ML STRAWBERRY,75,30
2/4/2026,500ML STRAWBERRY,55,59
2/4/2026,5L STRAWBERRY,8,450
2/5/2026,100ML VANILLA,128,13
2/5/2026,250ML VANILLA,89,30
2/5/2026,500ML VANILLA,73,59
2/5/2026,100ML STRAWBERRY,98,13
2/5/2026,250ML STRAWBERRY,81,30
2/5/2026,500ML STRAWBERRY,62,59
2/5/2026,5L STRAWBERRY,10,450
2/6/2026,100ML VANILLA,125,13
2/6/2026,250ML VANILLA,92,30
2/6/2026,500ML VANILLA,73,59
2/6/2026,100ML STRAWBERRY,128,13
2/6/2026,250ML STRAWBERRY,76,30
2/6/2026,500ML STRAWBERRY,54,59
2/6/2026,5L STRAWBERRY,8,450
2/7/2026,100ML VANILLA,149,13
2/7/2026,250ML VANILLA,84,30
2/7/2026,500ML VANILLA,66,59
2/7/2026,100ML STRAWBERRY,101,13
2/7/2026,250ML STRAWBERRY,73,30
2/7/2026,500ML STRAWBERRY,64,59
2/7/2026,5L STRAWBERRY,8,450
2/8/2026,100ML VANILLA,112,13
2/8/2026,250ML VANILLA,93,30
2/8/2026,500ML VANILLA,71,59
2/8/2026,100ML STRAWBERRY,111,13
2/8/2026,250ML STRAWBERRY,75,30
2/8/2026,500ML STRAWBERRY,56,59
2/8/2026,5L STRAWBERRY,8,450
2/9/2026,100ML VANILLA,175,13
2/9/2026,250ML VANILLA,133,30
2/9/2026,500ML VANILLA,86,59
2/9/2026,100ML STRAWBERRY,160,13
2/9/2026,250ML STRAWBERRY,100,30
2/9/2026,500ML STRAWBERRY,83,59
2/9/2026,5L STRAWBERRY,14,450
2/10/2026,100ML VANILLA,161,13
2/10/2026,250ML VANILLA,133,30
2/10/2026,500ML VANILLA,90,59
2/10/2026,100ML STRAWBERRY,166,13
2/10/2026,250ML STRAWBERRY,105,30
2/10/2026,500ML STRAWBERRY,65,59
2/10/2026,5L STRAWBERRY,12,450
2/11/2026,100ML VANILLA,133,13
2/11/2026,250ML VANILLA,87,30
2/11/2026,500ML VANILLA,58,59
2/11/2026,100ML STRAWBERRY,126,13
2/11/2026,250ML STRAWBERRY,85,30
2/11/2026,500ML STRAWBERRY,58,59
2/11/2026,5L STRAWBERRY,9,450
2/12/2026,100ML VANILLA,123,13
2/12/2026,250ML VANILLA,87,30
2/12/2026,500ML VANILLA,73,59
2/12/2026,100ML STRAWBERRY,101,13
2/12/2026,250ML STRAWBERRY,74,30
2/12/2026,500ML STRAWBERRY,51,59
2/12/2026,5L STRAWBERRY,10,450
2/13/2026,100ML VANILLA,138,13
2/13/2026,250ML VANILLA,104,30
2/13/2026,500ML VANILLA,60,59
2/13/2026,100ML STRAWBERRY,102,13
2/13/2026,250ML STRAWBERRY,85,30
2/13/2026,500ML STRAWBERRY,56,59
2/13/2026,5L STRAWBERRY,9,450
2/14/2026,100ML VANILLA,119,13
2/14/2026,250ML VANILLA,96,30
2/14/2026,500ML VANILLA,59,59
2/14/2026,100ML STRAWBERRY,113,13
2/14/2026,250ML STRAWBERRY,84,30
2/14/2026,500ML STRAWBERRY,58,59
2/14/2026,5L STRAWBERRY,9,450
2/15/2026,100ML VANILLA,120,13
2/15/2026,250ML VANILLA,94,30
2/15/2026,500ML VANILLA,67,59
2/15/2026,100ML STRAWBERRY,116,13
2/15/2026,250ML STRAWBERRY,69,30
2/15/2026,500ML STRAWBERRY,59,59
2/15/2026,5L STRAWBERRY,9,450
2/16/2026,100ML VANILLA,173,13
2/16/2026,250ML VANILLA,143,30
2/16/2026,500ML VANILLA,91,59
2/16/2026,100ML STRAWBERRY,162,13
2/16/2026,250ML STRAWBERRY,114,30
2/16/2026,500ML STRAWBERRY,69,59
2/16/2026,5L STRAWBERRY,13,450
2/17/2026,100ML VANILLA,182,13
2/17/2026,250ML VANILLA,128,30
2/17/2026,500ML VANILLA,80,59
2/17/2026,100ML STRAWBERRY,165,13
2/17/2026,250ML STRAWBERRY,106,30
2/17/2026,500ML STRAWBERRY,83,59
2/17/2026,5L STRAWBERRY,12,450
2/18/2026,100ML VANILLA,114,13
2/18/2026,250ML VANILLA,84,30
2/18/2026,500ML VANILLA,65,59
2/18/2026,100ML STRAWBERRY,124,13
2/18/2026,250ML STRAWBERRY,68,30
2/18/2026,500ML STRAWBERRY,51,59
2/18/2026,5L STRAWBERRY,9,450
2/19/2026,100ML VANILLA,148,13
2/19/2026,250ML VANILLA,95,30
2/19/2026,500ML VANILLA,67,59
2/19/2026,100ML STRAWBERRY,117,13
2/19/2026,250ML STRAWBERRY,69,30
2/19/2026,500ML STRAWBERRY,49,59
2/19/2026,5L STRAWBERRY,8,450
2/20/2026,100ML VANILLA,118,13
2/20/2026,250ML VANILLA,90,30
2/20/2026,500ML VANILLA,70,59
2/20/2026,100ML STRAWBERRY,105,13
2/20/2026,250ML STRAWBERRY,89,30
2/20/2026,500ML STRAWBERRY,57,59
2/20/2026,5L STRAWBERRY,10,450
2/21/2026,100ML VANILLA,136,13
2/21/2026,250ML VANILLA,86,30
2/21/2026,500ML VANILLA,69,59
2/21/2026,100ML STRAWBERRY,106,13
2/21/2026,250ML STRAWBERRY,80,30
2/21/2026,500ML STRAWBERRY,52,59
2/21/2026,5L STRAWBERRY,10,450
2/22/2026,100ML VANILLA,158,13
2/22/2026,250ML VANILLA,106,30
2/22/2026,500ML VANILLA,74,59
2/22/2026,100ML STRAWBERRY,116,13
2/22/2026,250ML STRAWBERRY,80,30
2/22/2026,500ML STRAWBERRY,51,59
2/22/2026,5L STRAWBERRY,8,450
2/23/2026,100ML VANILLA,196,13
2/23/2026,250ML VANILLA,149,30
2/23/2026,500ML VANILLA,109,59
2/23/2026,100ML STRAWBERRY,136,13
2/23/2026,250ML STRAWBERRY,105,30
2/23/2026,500ML STRAWBERRY,74,59
2/23/2026,5L STRAWBERRY,13,450
2/24/2026,100ML VANILLA,203,13
2/24/2026,250ML VANILLA,124,30
2/24/2026,500ML VANILLA,92,59
2/24/2026,100ML STRAWBERRY,169,13
2/24/2026,250ML STRAWBERRY,114,30
2/24/2026,500ML STRAWBERRY,83,59
2/24/2026,5L STRAWBERRY,11,450
2/25/2026,100ML VANILLA,143,13
2/25/2026,250ML VANILLA,108,30
2/25/2026,500ML VANILLA,79,59
2/25/2026,100ML STRAWBERRY,127,13
2/25/2026,250ML STRAWBERRY,77,30
2/25/2026,500ML STRAWBERRY,65,59
2/25/2026,5L STRAWBERRY,11,450
2/26/2026,100ML VANILLA,124,13
2/26/2026,250ML VANILLA,96,30
2/26/2026,500ML VANILLA,72,59
2/26/2026,100ML STRAWBERRY,121,13
2/26/2026,250ML STRAWBERRY,92,30
2/26/2026,500ML STRAWBERRY,54,59
2/26/2026,5L STRAWBERRY,9,450
2/27/2026,100ML VANILLA,155,13
2/27/2026,250ML VANILLA,102,30
2/27/2026,500ML VANILLA,62,59
2/27/2026,100ML STRAWBERRY,125,13
2/27/2026,250ML STRAWBERRY,89,30
2/27/2026,500ML STRAWBERRY,60,59
2/27/2026,5L STRAWBERRY,10,450
2/28/2026,100ML VANILLA,151,13
2/28/2026,250ML VANILLA,107,30
2/28/2026,500ML VANILLA,63,59
2/28/2026,100ML STRAWBERRY,118,13
2/28/2026,250ML STRAWBERRY,69,30
2/28/2026,500ML STRAWBERRY,52,59
2/28/2026,5L STRAWBERRY,10,450
3/1/2026,100ML VANILLA,127,13
3/1/2026,250ML VANILLA,113,30
3/1/2026,500ML VANILLA,77,59
3/1/2026,100ML STRAWBERRY,131,13
3/1/2026,250ML STRAWBERRY,76,30
3/1/2026,500ML STRAWBERRY,51,59
3/1/2026,5L STRAWBERRY,8,450
3/2/2026,100ML VANILLA,195,13
3/2/2026,250ML VANILLA,125,30
3/2/2026,500ML VANILLA,86,59
3/2/2026,100ML STRAWBERRY,139,13
3/2/2026,250ML STRAWBERRY,118,30
3/2/2026,500ML STRAWBERRY,91,59
3/2/2026,5L STRAWBERRY,12,450
3/3/2026,100ML VANILLA,194,13
3/3/2026,250ML VANILLA,138,30
3/3/2026,500ML VANILLA,90,59
3/3/2026,100ML STRAWBERRY,146,13
3/3/2026,250ML STRAWBERRY,102,30
3/3/2026,500ML STRAWBERRY,80,59
3/3/2026,5L STRAWBERRY,13,450
3/4/2026,100ML VANILLA,126,13
3/4/2026,250ML VANILLA,111,30
3/4/2026,500ML VANILLA,60,59
3/4/2026,100ML STRAWBERRY,128,13
3/4/2026,250ML STRAWBERRY,73,30
3/4/2026,500ML STRAWBERRY,61,59
3/4/2026,5L STRAWBERRY,10,450
3/5/2026,100ML VANILLA,135,13
3/5/2026,250ML VANILLA,91,30
3/5/2026,500ML VANILLA,79,59
3/5/2026,100ML STRAWBERRY,110,13
3/5/2026,250ML STRAWBERRY,92,30
3/5/2026,500ML STRAWBERRY,63,59
3/5/2026,5L STRAWBERRY,9,450
3/6/2026,100ML VANILLA,131,13
3/6/2026,250ML VANILLA,103,30
3/6/2026,500ML VANILLA,78,59
3/6/2026,100ML STRAWBERRY,107,13
3/6/2026,250ML STRAWBERRY,73,30
3/6/2026,500ML STRAWBERRY,62,59
3/6/2026,5L STRAWBERRY,9,450
3/7/2026,100ML VANILLA,126,13
3/7/2026,250ML VANILLA,91,30
3/7/2026,500ML VANILLA,69,59
3/7/2026,100ML STRAWBERRY,108,13
3/7/2026,250ML STRAWBERRY,86,30
3/7/2026,500ML STRAWBERRY,58,59
3/7/2026,5L STRAWBERRY,9,450
3/8/2026,100ML VANILLA,144,13
3/8/2026,250ML VANILLA,99,30
3/8/2026,500ML VANILLA,72,59
3/8/2026,100ML STRAWBERRY,105,13
3/8/2026,250ML STRAWBERRY,71,30
3/8/2026,500ML STRAWBERRY,50,59
3/8/2026,5L STRAWBERRY,9,450
3/9/2026,100ML VANILLA,205,13
3/9/2026,250ML VANILLA,120,30
3/9/2026,500ML VANILLA,106,59
3/9/2026,100ML STRAWBERRY,145,13
3/9/2026,250ML STRAWBERRY,107,30
3/9/2026,500ML STRAWBERRY,82,59
3/9/2026,5L STRAWBERRY,11,450
3/10/2026,100ML VANILLA,204,13
3/10/2026,250ML VANILLA,125,30
3/10/2026,500ML VANILLA,89,59
3/10/2026,100ML STRAWBERRY,138,13
3/10/2026,250ML STRAWBERRY,123,30
3/10/2026,500ML STRAWBERRY,69,59
3/10/2026,5L STRAWBERRY,12,450
3/11/2026,100ML VANILLA,129,13
3/11/2026,250ML VANILLA,104,30
3/11/2026,500ML VANILLA,71,59
3/11/2026,100ML STRAWBERRY,122,13
3/11/2026,250ML STRAWBERRY,75,30
3/11/2026,500ML STRAWBERRY,65,59
3/11/2026,5L STRAWBERRY,11,450
3/12/2026,100ML VANILLA,141,13
3/12/2026,250ML VANILLA,88,30
3/12/2026,500ML VANILLA,67,59
3/12/2026,100ML STRAWBERRY,116,13
3/12/2026,250ML STRAWBERRY,94,30
3/12/2026,500ML STRAWBERRY,59,59
3/12/2026,5L STRAWBERRY,8,450
3/13/2026,100ML VANILLA,148,13
3/13/2026,250ML VANILLA,107,30
3/13/2026,500ML VANILLA,80,59
3/13/2026,100ML STRAWBERRY,105,13
3/13/2026,250ML STRAWBERRY,86,30
3/13/2026,500ML STRAWBERRY,66,59
3/13/2026,5L STRAWBERRY,10,450
3/14/2026,100ML VANILLA,141,13
3/14/2026,250ML VANILLA,104,30
3/14/2026,500ML VANILLA,68,59
3/14/2026,100ML STRAWBERRY,104,13
3/14/2026,150ML STRAWBERRY,84,20.7
3/14/2026,250ML STRAWBERRY,84,30
3/14/2026,500ML STRAWBERRY,66,59
3/14/2026,5L STRAWBERRY,11,450
3/15/2026,100ML VANILLA,162,13
3/15/2026,150ML VANILLA,94,20.7
3/15/2026,250ML VANILLA,94,30
3/15/2026,500ML VANILLA,79,59
3/15/2026,100ML STRAWBERRY,111,13
3/15/2026,250ML STRAWBERRY,76,30
3/15/2026,500ML STRAWBERRY,60,59
3/15/2026,5L STRAWBERRY,10,450
3/16/2026,100ML VANILLA,183,13
3/16/2026,250ML VANILLA,147,30
3/16/2026,500ML VANILLA,110,59
3/16/2026,100ML STRAWBERRY,170,13
3/16/2026,250ML STRAWBERRY,97,30
3/16/2026,500ML STRAWBERRY,83,59
3/16/2026,5L STRAWBERRY,12,450
3/17/2026,100ML VANILLA,202,13
3/17/2026,250ML VANILLA,118,30
3/17/2026,500ML VANILLA,96,59
3/17/2026,100ML STRAWBERRY,152,13
3/17/2026,250ML STRAWBERRY,113,30
3/17/2026,500ML STRAWBERRY,74,59
3/17/2026,5L STRAWBERRY,12,450
3/18/2026,100ML VANILLA,148,13
3/18/2026,250ML VANILLA,88,30
3/18/2026,500ML VANILLA,64,59
3/18/2026,100ML STRAWBERRY,109,13
3/18/2026,250ML STRAWBERRY,72,30
3/18/2026,500ML STRAWBERRY,59,59
3/18/2026,5L STRAWBERRY,10,450
3/19/2026,100ML VANILLA,135,13
3/19/2026,250ML VANILLA,89,30
3/19/2026,500ML VANILLA,67,59
3/19/2026,100ML STRAWBERRY,121,13
3/19/2026,250ML STRAWBERRY,79,30
3/19/2026,500ML STRAWBERRY,62,59
3/19/2026,5L STRAWBERRY,9,450
3/20/2026,100ML VANILLA,131,13
3/20/2026,250ML VANILLA,103,30
3/20/2026,500ML VANILLA,72,59
3/20/2026,100ML STRAWBERRY,132,13
3/20/2026,250ML STRAWBERRY,75,30
3/20/2026,500ML STRAWBERRY,54,59
3/20/2026,5L STRAWBERRY,10,450
3/21/2026,100ML VANILLA,140,13
3/21/2026,150ML VANILLA,95,20.7
3/21/2026,250ML VANILLA,95,30
3/21/2026,500ML VANILLA,70,59
3/21/2026,100ML STRAWBERRY,115,13
3/21/2026,150ML STRAWBERRY,86,20.7
3/21/2026,250ML STRAWBERRY,86,30
3/21/2026,500ML STRAWBERRY,55,59
3/21/2026,5L STRAWBERRY,9,450
3/22/2026,100ML VANILLA,145,13
3/22/2026,250ML VANILLA,109,30
3/22/2026,500ML VANILLA,67,59
3/22/2026,100ML STRAWBERRY,127,13
3/22/2026,250ML STRAWBERRY,80,30
3/22/2026,500ML STRAWBERRY,51,59
3/22/2026,5L STRAWBERRY,10,450
3/23/2026,100ML VANILLA,169,13
3/23/2026,250ML VANILLA,136,30
3/23/2026,500ML VANILLA,83,59
3/23/2026,100ML STRAWBERRY,168,13
3/23/2026,250ML STRAWBERRY,97,30
3/23/2026,500ML STRAWBERRY,71,59
3/23/2026,5L STRAWBERRY,13,450
3/24/2026,100ML VANILLA,258,13
3/24/2026,250ML VANILLA,167,30
3/24/2026,500ML VANILLA,138,59
3/24/2026,100ML STRAWBERRY,207,13
3/24/2026,250ML STRAWBERRY,124,30
3/24/2026,500ML STRAWBERRY,105,59
3/24/2026,5L STRAWBERRY,15,450
3/25/2026,100ML VANILLA,181,13
3/25/2026,250ML VANILLA,125,30
3/25/2026,500ML VANILLA,83,59
3/25/2026,100ML STRAWBERRY,174,13
3/25/2026,250ML STRAWBERRY,119,30
3/25/2026,500ML STRAWBERRY,84,59
3/25/2026,5L STRAWBERRY,14,450
3/26/2026,100ML VANILLA,182,13
3/26/2026,250ML VANILLA,118,30
3/26/2026,500ML VANILLA,96,59
3/26/2026,100ML STRAWBERRY,166,13
3/26/2026,250ML STRAWBERRY,107,30
3/26/2026,500ML STRAWBERRY,79,59
3/26/2026,5L STRAWBERRY,12,450
3/27/2026,100ML VANILLA,179,13
3/27/2026,250ML VANILLA,117,30
3/27/2026,500ML VANILLA,88,59
3/27/2026,100ML STRAWBERRY,153,13
3/27/2026,250ML STRAWBERRY,93,30
3/27/2026,500ML STRAWBERRY,79,59
3/27/2026,5L STRAWBERRY,12,450
3/28/2026,100ML VANILLA,201,13
3/28/2026,250ML VANILLA,130,30
3/28/2026,500ML VANILLA,84,59
3/28/2026,100ML STRAWBERRY,145,13
3/28/2026,250ML STRAWBERRY,108,30
3/28/2026,500ML STRAWBERRY,82,59
3/28/2026,5L STRAWBERRY,11,450
3/29/2026,100ML VANILLA,177,13
3/29/2026,150ML VANILLA,125,20.7
3/29/2026,250ML VANILLA,125,30
3/29/2026,500ML VANILLA,100,59
3/29/2026,100ML STRAWBERRY,166,13
3/29/2026,150ML STRAWBERRY,102,20.7
3/29/2026,250ML STRAWBERRY,102,30
3/29/2026,500ML STRAWBERRY,81,59
3/29/2026,5L STRAWBERRY,12,450
3/30/2026,100ML VANILLA,249,13
3/30/2026,250ML VANILLA,193,30
3/30/2026,500ML VANILLA,112,59
3/30/2026,100ML STRAWBERRY,236,13
3/30/2026,250ML STRAWBERRY,152,30
3/30/2026,500ML STRAWBERRY,89,59
3/30/2026,5L STRAWBERRY,15,450
3/31/2026,100ML VANILLA,215,13
3/31/2026,250ML VANILLA,175,30
3/31/2026,500ML VANILLA,141,59
3/31/2026,100ML STRAWBERRY,221,13
3/31/2026,250ML STRAWBERRY,161,30
3/31/2026,500ML STRAWBERRY,115,59
3/31/2026,5L STRAWBERRY,16,450
4/1/2026,100ML VANILLA,188,13
4/1/2026,150ML VANILLA,141,20.7
4/1/2026,500ML VANILLA,100,59
4/1/2026,100ML STRAWBERRY,166,13
4/1/2026,500ML STRAWBERRY,72,59
4/2/2026,100ML VANILLA,173,13
4/2/2026,250ML VANILLA,122,30
4/2/2026,500ML VANILLA,83,59
4/2/2026,100ML STRAWBERRY,167,13
4/2/2026,250ML STRAWBERRY,111,30
4/2/2026,500ML STRAWBERRY,80,59
4/2/2026,5L STRAWBERRY,13,450
4/3/2026,100ML VANILLA,179,13
4/3/2026,250ML VANILLA,130,30
4/3/2026,500ML VANILLA,84,59
4/3/2026,100ML STRAWBERRY,173,13
4/3/2026,250ML STRAWBERRY,107,30
4/3/2026,500ML STRAWBERRY,79,59
4/3/2026,5L STRAWBERRY,12,450
4/4/2026,100ML VANILLA,185,13
4/4/2026,150ML VANILLA,116,20.7
4/4/2026,250ML VANILLA,116,30
4/4/2026,500ML VANILLA,87,59
4/4/2026,100ML STRAWBERRY,134,13
4/4/2026,150ML STRAWBERRY,100,20.7
4/4/2026,250ML STRAWBERRY,100,30
4/4/2026,500ML STRAWBERRY,72,59
4/4/2026,5L STRAWBERRY,12,450
4/5/2026,100ML VANILLA,204,13
4/5/2026,150ML VANILLA,122,20.7
4/5/2026,250ML VANILLA,122,30
4/5/2026,500ML VANILLA,79,59
4/5/2026,100ML STRAWBERRY,172,13
4/5/2026,150ML STRAWBERRY,109,20.7
4/5/2026,250ML STRAWBERRY,109,30
4/5/2026,500ML STRAWBERRY,88,59
4/5/2026,5L STRAWBERRY,12,450
4/6/2026,100ML VANILLA,259,13
4/6/2026,150ML VANILLA,172,20.7
4/6/2026,250ML VANILLA,172,30
4/6/2026,500ML VANILLA,113,59
4/6/2026,100ML STRAWBERRY,198,13
4/6/2026,250ML STRAWBERRY,138,30
4/6/2026,500ML STRAWBERRY,94,59
4/6/2026,5L STRAWBERRY,17,450
4/7/2026,100ML VANILLA,257,13
4/7/2026,150ML VANILLA,159,20.7
4/7/2026,250ML VANILLA,159,30
4/7/2026,500ML VANILLA,139,59
4/7/2026,100ML STRAWBERRY,220,13
4/7/2026,150ML STRAWBERRY,122,20.7
4/7/2026,250ML STRAWBERRY,122,30
4/7/2026,500ML STRAWBERRY,119,59
4/7/2026,5L STRAWBERRY,17,450
4/8/2026,100ML VANILLA,183,13
4/8/2026,250ML VANILLA,119,30
4/8/2026,150ML VANILLA,119,20.7
4/8/2026,500ML VANILLA,81,59
4/8/2026,100ML STRAWBERRY,162,13
4/8/2026,250ML STRAWBERRY,100,30
4/8/2026,500ML STRAWBERRY,85,59
4/8/2026,5L STRAWBERRY,11,450
4/9/2026,100ML VANILLA,204,13
4/9/2026,250ML VANILLA,145,30
4/9/2026,500ML VANILLA,100,59
4/9/2026,100ML STRAWBERRY,134,13
4/9/2026,250ML STRAWBERRY,115,30
4/9/2026,500ML STRAWBERRY,74,59
4/9/2026,5L STRAWBERRY,12,450
4/10/2026,100ML VANILLA,212,13
4/10/2026,250ML VANILLA,121,30
4/10/2026,500ML VANILLA,80,59
4/10/2026,100ML STRAWBERRY,158,13
4/10/2026,250ML STRAWBERRY,114,30
4/10/2026,500ML STRAWBERRY,84,59
4/10/2026,5L STRAWBERRY,14,450
4/11/2026,100ML VANILLA,195,13
4/11/2026,250ML VANILLA,113,30
4/11/2026,500ML VANILLA,81,59
4/11/2026,100ML STRAWBERRY,148,13
4/11/2026,250ML STRAWBERRY,100,30
4/11/2026,500ML STRAWBERRY,80,59
4/11/2026,5L STRAWBERRY,11,450
4/12/2026,100ML VANILLA,174,13
4/12/2026,250ML VANILLA,131,30
4/12/2026,500ML VANILLA,87,59
4/12/2026,100ML STRAWBERRY,142,13
4/12/2026,250ML STRAWBERRY,121,30
4/12/2026,500ML STRAWBERRY,73,59
4/12/2026,5L STRAWBERRY,12,450
4/13/2026,100ML VANILLA,267,13
4/13/2026,250ML VANILLA,151,30
4/13/2026,500ML VANILLA,133,59
4/13/2026,100ML STRAWBERRY,194,13
4/13/2026,250ML STRAWBERRY,126,30
4/13/2026,500ML STRAWBERRY,96,59
4/13/2026,5L STRAWBERRY,15,450
4/14/2026,100ML VANILLA,269,13
4/14/2026,250ML VANILLA,202,30
4/14/2026,150ML VANILLA,202,20.7
4/14/2026,500ML VANILLA,132,59
4/14/2026,100ML STRAWBERRY,187,13
4/14/2026,250ML STRAWBERRY,126,30
4/14/2026,500ML STRAWBERRY,100,59
4/14/2026,5L STRAWBERRY,15,450
4/15/2026,100ML VANILLA,193,13
4/15/2026,250ML VANILLA,146,30
4/15/2026,500ML VANILLA,80,59
4/15/2026,100ML STRAWBERRY,142,13
4/15/2026,250ML STRAWBERRY,94,30
4/15/2026,500ML STRAWBERRY,79,59
4/15/2026,5L STRAWBERRY,11,450
4/16/2026,100ML VANILLA,202,13
4/16/2026,250ML VANILLA,146,30
4/16/2026,150ML VANILLA,146,20.7
4/16/2026,500ML VANILLA,95,59
4/16/2026,100ML STRAWBERRY,146,13
4/16/2026,150ML STRAWBERRY,107,20.7
4/16/2026,500ML STRAWBERRY,82,59
4/16/2026,5L STRAWBERRY,11,450
4/17/2026,100ML VANILLA,179,13
4/17/2026,150ML VANILLA,136,20.7
4/17/2026,500ML VANILLA,105,59
4/17/2026,100ML STRAWBERRY,159,13
4/17/2026,250ML STRAWBERRY,107,30
4/17/2026,500ML STRAWBERRY,74,59
4/17/2026,5L STRAWBERRY,14,450
4/18/2026,100ML VANILLA,158,13
4/18/2026,250ML VANILLA,146,30
4/18/2026,150ML VANILLA,146,20.7
4/18/2026,500ML VANILLA,87,59
4/18/2026,100ML STRAWBERRY,148,13
4/18/2026,250ML STRAWBERRY,112,30
4/18/2026,500ML STRAWBERRY,80,59
4/18/2026,5L STRAWBERRY,14,450
4/19/2026,100ML VANILLA,167,13
4/19/2026,250ML VANILLA,124,30
4/19/2026,500ML VANILLA,85,59
4/19/2026,100ML STRAWBERRY,153,13
4/19/2026,250ML STRAWBERRY,124,30
4/19/2026,500ML STRAWBERRY,85,59
4/19/2026,5L STRAWBERRY,10,450
4/20/2026,100ML VANILLA,236,13
4/20/2026,250ML VANILLA,163,30
4/20/2026,500ML VANILLA,113,59
4/20/2026,100ML STRAWBERRY,192,13
4/20/2026,250ML STRAWBERRY,131,30
4/20/2026,500ML STRAWBERRY,94,59
4/20/2026,5L STRAWBERRY,14,450
4/21/2026,100ML VANILLA,218,13
4/21/2026,250ML VANILLA,198,30
4/21/2026,500ML VANILLA,109,59
4/21/2026,100ML STRAWBERRY,182,13
4/21/2026,250ML STRAWBERRY,136,30
4/21/2026,500ML STRAWBERRY,108,59
4/21/2026,5L STRAWBERRY,16,450
4/22/2026,100ML VANILLA,192,13
